application_id: 1	name: MCS_distance_20.0_sigmaloc1_10.0_sigmaloc2_10.0_sigmasigmaloc1_2.0_sigmasigmaloc2_2.0_frames_10_numberofspots_1000_sample-heterogeneity_0_repeat_1.txt	filepath: /Volumes/blank	nr_pixels_x: 512	nr_pixels_y: 512	pixel_size: 159.0	nr_spots: 1046	box_size: 12	nr_channels: 2	nr_frames: 10	nr_slices: 1	nr_pos: 400	location_units: NM	intensity_units: PHOTONS	fit_mode: 1	is_track: false	has_Z: false
molecule	frame	slice	channel	pos	x_position	y_position	x(nm)	y(nm)	intensity	background	width	a	theta	sigma	int_ratio	alt_sigma	intensity_aperture	background_aperture
17226	6	1	1	862	1	1	12504.0332461	12494.7270345	1	1	1	1	1	11.3531290306	1	1	1	1
17227	7	1	1	862	1	1	12479.8541379	12482.6017861	1	1	1	1	1	10.797416777	1	1	1	1
17228	8	1	1	862	1	1	12483.5231333	12492.1947984	1	1	1	1	1	12.3601590133	1	1	1	1
17229	9	1	1	862	1	1	12495.856634	12498.5620751	1	1	1	1	1	5.9627508773	1	1	1	1
17230	10	1	1	862	1	1	12490.0434616	12497.6974406	1	1	1	1	1	9.62166928143	1	1	1	1
17231	1	1	2	862	1	1	12506.244426	12537.678047	1	1	1	1	1	11.8123256755	1	1	1	1
17232	2	1	2	862	1	1	12524.0470311	12517.4993603	1	1	1	1	1	8.74582547195	1	1	1	1
17233	3	1	2	862	1	1	12511.1779482	12506.4782432	1	1	1	1	1	9.84687899709	1	1	1	1
17234	4	1	2	862	1	1	12522.5143967	12508.14814	1	1	1	1	1	10.1341702379	1	1	1	1
17235	5	1	2	862	1	1	12553.2630547	12523.6030569	1	1	1	1	1	13.5318438386	1	1	1	1
17236	6	1	2	862	1	1	12507.2612429	12497.6015136	1	1	1	1	1	7.85113043717	1	1	1	1
17237	7	1	2	862	1	1	12516.6472899	12488.4855596	1	1	1	1	1	10.5846887718	1	1	1	1
17238	8	1	2	862	1	1	12507.7137877	12488.2788375	1	1	1	1	1	10.9857013119	1	1	1	1
17239	9	1	2	862	1	1	12518.6742104	12489.2575391	1	1	1	1	1	8.91634263153	1	1	1	1
17240	10	1	2	862	1	1	12518.7278898	12487.8571376	1	1	1	1	1	11.9595108532	1	1	1	1
17241	1	1	1	863	1	1	12507.5571427	12495.357039	1	1	1	1	1	10.9606174885	1	1	1	1
17242	2	1	1	863	1	1	12484.0848521	12492.8427725	1	1	1	1	1	13.3368849958	1	1	1	1
17243	3	1	1	863	1	1	12474.7618084	12467.3005756	1	1	1	1	1	12.5493217467	1	1	1	1
17244	4	1	1	863	1	1	12490.4063286	12488.0641837	1	1	1	1	1	8.06304405354	1	1	1	1
17245	5	1	1	863	1	1	12509.0122202	12500.2823515	1	1	1	1	1	7.69416973108	1	1	1	1
17246	6	1	1	863	1	1	12493.5036136	12499.9304029	1	1	1	1	1	10.4206711421	1	1	1	1
17247	7	1	1	863	1	1	12495.0726854	12495.3463317	1	1	1	1	1	8.71777227449	1	1	1	1
17248	8	1	1	863	1	1	12485.1078834	12504.6545125	1	1	1	1	1	9.81263934973	1	1	1	1
17249	9	1	1	863	1	1	12499.8471261	12492.4282547	1	1	1	1	1	11.5921709802	1	1	1	1
17250	10	1	1	863	1	1	12493.4314406	12515.9781764	1	1	1	1	1	9.50786543657	1	1	1	1
17251	1	1	2	863	1	1	12516.7617803	12494.0411178	1	1	1	1	1	14.3392019287	1	1	1	1
17252	2	1	2	863	1	1	12521.4210629	12506.5682345	1	1	1	1	1	8.28091668091	1	1	1	1
17253	3	1	2	863	1	1	12536.7992272	12478.6483066	1	1	1	1	1	13.2329089086	1	1	1	1
17254	4	1	2	863	1	1	12539.7226678	12487.742562	1	1	1	1	1	8.92779230684	1	1	1	1
17255	5	1	2	863	1	1	12521.2833196	12510.4533636	1	1	1	1	1	7.87503479243	1	1	1	1
17256	6	1	2	863	1	1	12511.0322714	12502.7115497	1	1	1	1	1	11.9483973795	1	1	1	1
17257	7	1	2	863	1	1	12518.9146536	12496.9338525	1	1	1	1	1	9.82464812676	1	1	1	1
17258	8	1	2	863	1	1	12517.8367383	12509.3508852	1	1	1	1	1	10.422761981	1	1	1	1
17259	9	1	2	863	1	1	12516.4776359	12486.4949446	1	1	1	1	1	12.1960432346	1	1	1	1
17260	10	1	2	863	1	1	12527.7239934	12513.8825965	1	1	1	1	1	9.74549523935	1	1	1	1
17261	1	1	1	864	1	1	12494.7594072	12512.7071211	1	1	1	1	1	10.8479935037	1	1	1	1
17262	2	1	1	864	1	1	12492.3402118	12493.2480008	1	1	1	1	1	11.509033531	1	1	1	1
17263	3	1	1	864	1	1	12515.3215492	12476.4205287	1	1	1	1	1	11.1861490963	1	1	1	1
17264	4	1	1	864	1	1	12507.380338	12504.2568929	1	1	1	1	1	10.0736766816	1	1	1	1
17265	5	1	1	864	1	1	12497.9698778	12497.9511796	1	1	1	1	1	9.15878452384	1	1	1	1
17266	6	1	1	864	1	1	12493.4522429	12508.4447089	1	1	1	1	1	9.39817076432	1	1	1	1
17267	7	1	1	864	1	1	12498.1864212	12495.7890537	1	1	1	1	1	7.9038709615	1	1	1	1
17268	8	1	1	864	1	1	12498.3089256	12513.2364971	1	1	1	1	1	8.3499477848	1	1	1	1
17269	9	1	1	864	1	1	12506.0351783	12504.3902598	1	1	1	1	1	9.80841814575	1	1	1	1
17270	10	1	1	864	1	1	12496.8474602	12509.0676678	1	1	1	1	1	9.63703841431	1	1	1	1
17271	1	1	2	864	1	1	12524.7773663	12496.1384973	1	1	1	1	1	9.35598298963	1	1	1	1
17272	2	1	2	864	1	1	12523.0703122	12501.9653288	1	1	1	1	1	5.49391408886	1	1	1	1
17273	3	1	2	864	1	1	12536.6876055	12502.7425993	1	1	1	1	1	10.9932804573	1	1	1	1
17274	4	1	2	864	1	1	12520.9106115	12495.1969	1	1	1	1	1	8.54727265527	1	1	1	1
17275	5	1	2	864	1	1	12517.4037396	12501.1525463	1	1	1	1	1	7.85786820736	1	1	1	1
17276	6	1	2	864	1	1	12526.158265	12497.2991479	1	1	1	1	1	13.2476556567	1	1	1	1
17277	7	1	2	864	1	1	12514.7531457	12503.7963041	1	1	1	1	1	11.761949757	1	1	1	1
17278	8	1	2	864	1	1	12525.4425446	12523.2769917	1	1	1	1	1	10.0864135462	1	1	1	1
17279	9	1	2	864	1	1	12518.9750897	12514.8115702	1	1	1	1	1	8.43512935849	1	1	1	1
17280	10	1	2	864	1	1	12549.7279023	12498.2276625	1	1	1	1	1	9.94956638068	1	1	1	1
17281	1	1	1	865	1	1	12491.6943328	12502.8897609	1	1	1	1	1	10.4816704724	1	1	1	1
17282	2	1	1	865	1	1	12509.7628135	12512.5334205	1	1	1	1	1	10.8120038985	1	1	1	1
17283	3	1	1	865	1	1	12493.5036416	12494.8359817	1	1	1	1	1	10.1110419689	1	1	1	1
17284	4	1	1	865	1	1	12520.9879119	12503.098768	1	1	1	1	1	9.73461956066	1	1	1	1
17285	5	1	1	865	1	1	12481.8093792	12505.5716198	1	1	1	1	1	15.5500059946	1	1	1	1
17286	6	1	1	865	1	1	12503.394892	12494.9660344	1	1	1	1	1	11.6900601409	1	1	1	1
17287	7	1	1	865	1	1	12498.0074324	12478.5119478	1	1	1	1	1	10.95044283	1	1	1	1
17288	8	1	1	865	1	1	12502.8476036	12480.2944924	1	1	1	1	1	10.5496553348	1	1	1	1
17289	9	1	1	865	1	1	12500.4698001	12503.3207101	1	1	1	1	1	8.17377702046	1	1	1	1
17290	10	1	1	865	1	1	12499.1424879	12495.4356604	1	1	1	1	1	7.45048256758	1	1	1	1
17291	1	1	2	865	1	1	12526.3821612	12483.3091469	1	1	1	1	1	12.5666439591	1	1	1	1
17292	2	1	2	865	1	1	12530.3736252	12493.7542712	1	1	1	1	1	9.29444178094	1	1	1	1
17293	3	1	2	865	1	1	12514.3835659	12504.6134989	1	1	1	1	1	9.49826810041	1	1	1	1
17294	4	1	2	865	1	1	12522.1668428	12504.2473575	1	1	1	1	1	13.1503570818	1	1	1	1
17295	5	1	2	865	1	1	12521.2491758	12494.4939933	1	1	1	1	1	8.5306658877	1	1	1	1
17296	6	1	2	865	1	1	12519.7265382	12497.8368795	1	1	1	1	1	11.2593858159	1	1	1	1
17297	7	1	2	865	1	1	12530.9399769	12501.5101333	1	1	1	1	1	8.52961043205	1	1	1	1
17298	8	1	2	865	1	1	12523.6821025	12485.5576033	1	1	1	1	1	11.3251494456	1	1	1	1
17299	9	1	2	865	1	1	12524.2242539	12502.9449878	1	1	1	1	1	9.18402979605	1	1	1	1
17300	10	1	2	865	1	1	12508.8085627	12503.0321964	1	1	1	1	1	8.34300854232	1	1	1	1
17301	1	1	1	866	1	1	12503.5979727	12501.8351432	1	1	1	1	1	8.00923088482	1	1	1	1
17302	2	1	1	866	1	1	12505.5694003	12502.7152549	1	1	1	1	1	13.8825064376	1	1	1	1
17303	3	1	1	866	1	1	12502.8277538	12488.9736685	1	1	1	1	1	12.8391569138	1	1	1	1
17304	4	1	1	866	1	1	12494.1719579	12482.3981823	1	1	1	1	1	7.72380745984	1	1	1	1
17305	5	1	1	866	1	1	12489.4285867	12519.2267271	1	1	1	1	1	12.5969384693	1	1	1	1
17306	6	1	1	866	1	1	12502.6795919	12510.6429726	1	1	1	1	1	10.7287238594	1	1	1	1
17307	7	1	1	866	1	1	12500.3594571	12507.9558022	1	1	1	1	1	11.3695445092	1	1	1	1
17308	8	1	1	866	1	1	12500.1136176	12493.2142003	1	1	1	1	1	9.82996401014	1	1	1	1
17309	9	1	1	866	1	1	12488.0068057	12490.1101784	1	1	1	1	1	7.33421369066	1	1	1	1
17310	10	1	1	866	1	1	12501.6765597	12500.3109344	1	1	1	1	1	6.12424487933	1	1	1	1
17311	1	1	2	866	1	1	12529.5735033	12492.6796453	1	1	1	1	1	7.69931338484	1	1	1	1
17312	2	1	2	866	1	1	12520.3028604	12519.0291308	1	1	1	1	1	8.94419006837	1	1	1	1
17313	3	1	2	866	1	1	12535.623383	12504.2761481	1	1	1	1	1	12.9282445767	1	1	1	1
17314	4	1	2	866	1	1	12508.7996432	12489.1385253	1	1	1	1	1	10.9323826531	1	1	1	1
17315	5	1	2	866	1	1	12529.6421019	12490.834317	1	1	1	1	1	10.9226459042	1	1	1	1
17316	6	1	2	866	1	1	12516.8036003	12499.5100927	1	1	1	1	1	9.62545681733	1	1	1	1
17317	7	1	2	866	1	1	12510.6229593	12501.5903025	1	1	1	1	1	11.4648230783	1	1	1	1
17318	8	1	2	866	1	1	12527.8400208	12500.6949664	1	1	1	1	1	10.5397234963	1	1	1	1
17319	9	1	2	866	1	1	12520.903036	12501.4592486	1	1	1	1	1	8.50420576224	1	1	1	1
17320	10	1	2	866	1	1	12518.4124908	12508.6443844	1	1	1	1	1	11.2658473998	1	1	1	1
17321	1	1	1	867	1	1	12492.3380072	12511.8667322	1	1	1	1	1	12.5178750076	1	1	1	1
17322	2	1	1	867	1	1	12499.5252546	12502.3132896	1	1	1	1	1	8.84555939293	1	1	1	1
17323	3	1	1	867	1	1	12485.924687	12509.4461715	1	1	1	1	1	10.873156262	1	1	1	1
17324	4	1	1	867	1	1	12479.4362272	12514.321061	1	1	1	1	1	10.1958911303	1	1	1	1
17325	5	1	1	867	1	1	12487.601542	12498.2776399	1	1	1	1	1	9.11210094455	1	1	1	1
17326	6	1	1	867	1	1	12514.8881172	12519.3249868	1	1	1	1	1	8.73332736797	1	1	1	1
17327	7	1	1	867	1	1	12527.2672581	12476.6997886	1	1	1	1	1	11.2288849756	1	1	1	1
17328	8	1	1	867	1	1	12516.6317245	12502.3077648	1	1	1	1	1	10.2625152516	1	1	1	1
17329	9	1	1	867	1	1	12496.4742025	12484.200346	1	1	1	1	1	12.1462420263	1	1	1	1
17330	10	1	1	867	1	1	12494.1711485	12492.0445123	1	1	1	1	1	7.53598447682	1	1	1	1
17331	1	1	2	867	1	1	12519.6657214	12501.3866907	1	1	1	1	1	9.28616880459	1	1	1	1
17332	2	1	2	867	1	1	12509.1662887	12497.0766775	1	1	1	1	1	9.41376367694	1	1	1	1
17333	3	1	2	867	1	1	12504.9246726	12502.5924285	1	1	1	1	1	8.93993177984	1	1	1	1
17334	4	1	2	867	1	1	12506.3946196	12500.9146597	1	1	1	1	1	12.4712386075	1	1	1	1
17335	5	1	2	867	1	1	12530.321632	12501.1920122	1	1	1	1	1	12.6409826055	1	1	1	1
17336	6	1	2	867	1	1	12498.3028618	12511.4071693	1	1	1	1	1	10.2986799465	1	1	1	1
17337	7	1	2	867	1	1	12524.6388309	12507.435611	1	1	1	1	1	10.8976143836	1	1	1	1
17338	8	1	2	867	1	1	12507.7263946	12498.2197255	1	1	1	1	1	9.6343679004	1	1	1	1
17339	9	1	2	867	1	1	12515.0003315	12500.5796816	1	1	1	1	1	9.37995982395	1	1	1	1
17340	10	1	2	867	1	1	12509.8046899	12501.7115078	1	1	1	1	1	9.00577246602	1	1	1	1
17341	1	1	1	868	1	1	12491.4540699	12509.7236206	1	1	1	1	1	10.7120156489	1	1	1	1
17342	2	1	1	868	1	1	12488.0016882	12509.6970162	1	1	1	1	1	8.81385961261	1	1	1	1
17343	3	1	1	868	1	1	12517.4058601	12480.2051451	1	1	1	1	1	10.9219577292	1	1	1	1
17344	4	1	1	868	1	1	12486.7997018	12503.9346537	1	1	1	1	1	9.99852099194	1	1	1	1
17345	5	1	1	868	1	1	12503.3014459	12497.3811785	1	1	1	1	1	7.96455987212	1	1	1	1
17346	6	1	1	868	1	1	12512.6414186	12492.2551255	1	1	1	1	1	8.45325550523	1	1	1	1
17347	7	1	1	868	1	1	12504.8951034	12510.3486959	1	1	1	1	1	10.2867462303	1	1	1	1
17348	8	1	1	868	1	1	12504.4657866	12500.4857926	1	1	1	1	1	9.9216945549	1	1	1	1
17349	9	1	1	868	1	1	12465.226182	12496.5091396	1	1	1	1	1	9.13378209244	1	1	1	1
17350	10	1	1	868	1	1	12505.6530592	12490.2205088	1	1	1	1	1	7.84228850844	1	1	1	1
17351	1	1	2	868	1	1	12521.0922689	12507.3902995	1	1	1	1	1	9.10027763803	1	1	1	1
17352	2	1	2	868	1	1	12525.2522771	12499.4202769	1	1	1	1	1	10.0123547384	1	1	1	1
17353	3	1	2	868	1	1	12521.1261685	12490.6679566	1	1	1	1	1	8.01493304644	1	1	1	1
17354	4	1	2	868	1	1	12538.0361484	12497.1434606	1	1	1	1	1	10.0174336571	1	1	1	1
17355	5	1	2	868	1	1	12527.4250517	12507.9592737	1	1	1	1	1	11.4095636364	1	1	1	1
17356	6	1	2	868	1	1	12514.5295106	12496.4073785	1	1	1	1	1	9.89758000869	1	1	1	1
17357	7	1	2	868	1	1	12521.8424166	12502.9555599	1	1	1	1	1	7.76874223508	1	1	1	1
17358	8	1	2	868	1	1	12496.2379108	12502.183639	1	1	1	1	1	10.684491296	1	1	1	1
17359	9	1	2	868	1	1	12519.7180803	12501.7541004	1	1	1	1	1	6.75488833128	1	1	1	1
17360	10	1	2	868	1	1	12515.9194272	12498.1280121	1	1	1	1	1	10.2850264266	1	1	1	1
17361	1	1	1	869	1	1	12486.4997622	12492.7215462	1	1	1	1	1	14.6482261461	1	1	1	1
17362	2	1	1	869	1	1	12501.3287919	12508.4396678	1	1	1	1	1	6.00136836683	1	1	1	1
17363	3	1	1	869	1	1	12505.4301456	12503.9853611	1	1	1	1	1	7.36811443931	1	1	1	1
17364	4	1	1	869	1	1	12499.1300864	12500.4478378	1	1	1	1	1	9.52759212589	1	1	1	1
17365	5	1	1	869	1	1	12502.3311396	12499.0299129	1	1	1	1	1	8.3989263992	1	1	1	1
17366	6	1	1	869	1	1	12506.2781365	12491.0113073	1	1	1	1	1	6.13929573315	1	1	1	1
17367	7	1	1	869	1	1	12480.4509275	12506.0971213	1	1	1	1	1	12.1466674907	1	1	1	1
17368	8	1	1	869	1	1	12495.8248365	12515.3498022	1	1	1	1	1	8.81650855431	1	1	1	1
17369	9	1	1	869	1	1	12496.9022823	12495.4141075	1	1	1	1	1	8.57904596295	1	1	1	1
17370	10	1	1	869	1	1	12475.0498496	12494.1728516	1	1	1	1	1	12.6443755842	1	1	1	1
17371	1	1	2	869	1	1	12522.7685342	12486.0370745	1	1	1	1	1	9.78677063052	1	1	1	1
17372	2	1	2	869	1	1	12529.1660415	12500.8942931	1	1	1	1	1	9.56551204202	1	1	1	1
17373	3	1	2	869	1	1	12523.3615074	12496.4291671	1	1	1	1	1	12.2311211449	1	1	1	1
17374	4	1	2	869	1	1	12499.9926396	12523.6219314	1	1	1	1	1	9.27916942697	1	1	1	1
17375	5	1	2	869	1	1	12515.6379234	12486.9988679	1	1	1	1	1	8.52174508893	1	1	1	1
17376	6	1	2	869	1	1	12516.1698869	12502.953781	1	1	1	1	1	7.10513926551	1	1	1	1
17377	7	1	2	869	1	1	12510.4592539	12500.6711463	1	1	1	1	1	11.584204823	1	1	1	1
17378	8	1	2	869	1	1	12510.888094	12501.6730263	1	1	1	1	1	8.08441270258	1	1	1	1
17379	9	1	2	869	1	1	12513.8537523	12517.9263021	1	1	1	1	1	7.31002627702	1	1	1	1
17380	10	1	2	869	1	1	12529.2861208	12480.9199042	1	1	1	1	1	9.14639464432	1	1	1	1
17381	1	1	1	870	1	1	12505.0545907	12496.465268	1	1	1	1	1	8.15276170587	1	1	1	1
17382	2	1	1	870	1	1	12494.4248147	12494.317537	1	1	1	1	1	8.9946665542	1	1	1	1
17383	3	1	1	870	1	1	12490.4343028	12481.2571819	1	1	1	1	1	9.24452996034	1	1	1	1
17384	4	1	1	870	1	1	12480.5659687	12498.1551252	1	1	1	1	1	7.2220682958	1	1	1	1
17385	5	1	1	870	1	1	12481.2543637	12504.3788865	1	1	1	1	1	10.9181626176	1	1	1	1
17386	6	1	1	870	1	1	12494.0445486	12489.4181496	1	1	1	1	1	6.42799266094	1	1	1	1
17387	7	1	1	870	1	1	12488.5649331	12526.1533644	1	1	1	1	1	12.1376198612	1	1	1	1
17388	8	1	1	870	1	1	12505.8937712	12503.8328033	1	1	1	1	1	9.76898136993	1	1	1	1
17389	9	1	1	870	1	1	12502.5821103	12503.9957413	1	1	1	1	1	8.67611637082	1	1	1	1
17390	10	1	1	870	1	1	12514.7158121	12498.1367013	1	1	1	1	1	13.12902222	1	1	1	1
17391	1	1	2	870	1	1	12527.1255415	12507.0969182	1	1	1	1	1	15.0113140099	1	1	1	1
17392	2	1	2	870	1	1	12523.8192349	12500.5755403	1	1	1	1	1	10.2018225403	1	1	1	1
17393	3	1	2	870	1	1	12522.9099109	12507.5491298	1	1	1	1	1	11.7741183904	1	1	1	1
17394	4	1	2	870	1	1	12503.3267408	12504.5800951	1	1	1	1	1	7.59297986419	1	1	1	1
17395	5	1	2	870	1	1	12514.4287408	12507.8134987	1	1	1	1	1	9.2576869622	1	1	1	1
17396	6	1	2	870	1	1	12515.5392758	12496.0904545	1	1	1	1	1	6.58051332945	1	1	1	1
17397	7	1	2	870	1	1	12530.3037444	12497.4839235	1	1	1	1	1	7.62505466688	1	1	1	1
17398	8	1	2	870	1	1	12529.7455554	12493.5891461	1	1	1	1	1	12.9704313932	1	1	1	1
17399	9	1	2	870	1	1	12514.0656386	12496.1609109	1	1	1	1	1	8.56273298663	1	1	1	1
17400	10	1	2	870	1	1	12516.280418	12513.3974109	1	1	1	1	1	10.2850099984	1	1	1	1
17401	1	1	1	871	1	1	12504.7851742	12503.8253138	1	1	1	1	1	7.8895015972	1	1	1	1
17402	2	1	1	871	1	1	12484.8514564	12506.4589733	1	1	1	1	1	8.05930841445	1	1	1	1
17403	3	1	1	871	1	1	12492.766083	12486.4779104	1	1	1	1	1	9.35124649523	1	1	1	1
17404	4	1	1	871	1	1	12496.5437834	12514.4191807	1	1	1	1	1	6.91057941208	1	1	1	1
17405	5	1	1	871	1	1	12506.4171407	12495.2009905	1	1	1	1	1	5.51772523384	1	1	1	1
17406	6	1	1	871	1	1	12491.7266	12484.1797886	1	1	1	1	1	11.6331317265	1	1	1	1
17407	7	1	1	871	1	1	12501.5338497	12502.5253216	1	1	1	1	1	9.26430174098	1	1	1	1
17408	8	1	1	871	1	1	12491.9392236	12498.132802	1	1	1	1	1	9.28443261713	1	1	1	1
17409	9	1	1	871	1	1	12527.7987009	12504.754226	1	1	1	1	1	12.8356304912	1	1	1	1
17410	10	1	1	871	1	1	12489.2798472	12499.3744324	1	1	1	1	1	7.06921266983	1	1	1	1
17411	1	1	2	871	1	1	12513.9273844	12502.773069	1	1	1	1	1	9.64908411838	1	1	1	1
17412	2	1	2	871	1	1	12525.9416029	12511.4994113	1	1	1	1	1	10.59439603	1	1	1	1
17413	3	1	2	871	1	1	12521.7256062	12503.772711	1	1	1	1	1	8.61990589243	1	1	1	1
17414	4	1	2	871	1	1	12513.9877217	12493.0948382	1	1	1	1	1	7.9546753758	1	1	1	1
17415	5	1	2	871	1	1	12513.9932495	12492.2301298	1	1	1	1	1	8.8328552927	1	1	1	1
17416	6	1	2	871	1	1	12523.6735217	12495.2121458	1	1	1	1	1	13.0973682978	1	1	1	1
17417	7	1	2	871	1	1	12509.7427466	12490.8244097	1	1	1	1	1	6.46564369018	1	1	1	1
17418	8	1	2	871	1	1	12519.5357111	12502.2864285	1	1	1	1	1	8.56146136428	1	1	1	1
17419	9	1	2	871	1	1	12509.8548997	12506.5324001	1	1	1	1	1	7.87587766138	1	1	1	1
17420	10	1	2	871	1	1	12531.4105698	12502.2810023	1	1	1	1	1	8.29449093802	1	1	1	1
17421	1	1	1	872	1	1	12491.4705024	12503.7976666	1	1	1	1	1	5.37565672857	1	1	1	1
17422	2	1	1	872	1	1	12497.0184418	12489.3673728	1	1	1	1	1	10.9298063693	1	1	1	1
17423	3	1	1	872	1	1	12510.8873249	12499.4454423	1	1	1	1	1	15.5123314579	1	1	1	1
17424	4	1	1	872	1	1	12494.8426985	12503.8167804	1	1	1	1	1	11.0872710088	1	1	1	1
17425	5	1	1	872	1	1	12477.0573375	12498.2195746	1	1	1	1	1	11.5488040698	1	1	1	1
17426	6	1	1	872	1	1	12508.2261737	12497.9363151	1	1	1	1	1	10.3053507879	1	1	1	1
17427	7	1	1	872	1	1	12499.6839241	12506.4031869	1	1	1	1	1	9.97878490432	1	1	1	1
17428	8	1	1	872	1	1	12489.1513807	12507.0876199	1	1	1	1	1	10.1628345653	1	1	1	1
17429	9	1	1	872	1	1	12511.2665896	12503.1248096	1	1	1	1	1	9.35274048922	1	1	1	1
17430	10	1	1	872	1	1	12510.1006356	12504.9230436	1	1	1	1	1	8.33314319073	1	1	1	1
17431	1	1	2	872	1	1	12510.4335909	12498.9518364	1	1	1	1	1	9.22967254246	1	1	1	1
17432	2	1	2	872	1	1	12528.4040107	12504.3427882	1	1	1	1	1	9.38801340208	1	1	1	1
17433	3	1	2	872	1	1	12523.8301456	12486.6650238	1	1	1	1	1	7.30114885587	1	1	1	1
17434	4	1	2	872	1	1	12536.6230611	12493.3814152	1	1	1	1	1	9.47582670203	1	1	1	1
17435	5	1	2	872	1	1	12514.046475	12505.8597701	1	1	1	1	1	12.1085418788	1	1	1	1
17436	6	1	2	872	1	1	12510.8848742	12476.0670886	1	1	1	1	1	14.3140422582	1	1	1	1
17437	7	1	2	872	1	1	12511.9409799	12501.130483	1	1	1	1	1	10.0670215258	1	1	1	1
17438	8	1	2	872	1	1	12539.9109117	12503.2856547	1	1	1	1	1	11.7101288713	1	1	1	1
17439	9	1	2	872	1	1	12511.457625	12504.5700947	1	1	1	1	1	12.056678564	1	1	1	1
17440	10	1	2	872	1	1	12518.6186434	12484.6396703	1	1	1	1	1	9.65548715233	1	1	1	1
17441	1	1	1	873	1	1	12490.4616852	12499.9670201	1	1	1	1	1	9.33613239247	1	1	1	1
17442	2	1	1	873	1	1	12480.9182824	12474.2440588	1	1	1	1	1	13.134175846	1	1	1	1
17443	3	1	1	873	1	1	12506.1454654	12500.0589426	1	1	1	1	1	9.79925485708	1	1	1	1
17444	4	1	1	873	1	1	12511.6359377	12502.7956314	1	1	1	1	1	8.83348062796	1	1	1	1
17445	5	1	1	873	1	1	12511.7696152	12499.240443	1	1	1	1	1	10.5066901598	1	1	1	1
17446	6	1	1	873	1	1	12507.6033085	12497.4822732	1	1	1	1	1	11.2119928294	1	1	1	1
17447	7	1	1	873	1	1	12500.254927	12498.2717929	1	1	1	1	1	11.9748064311	1	1	1	1
17448	8	1	1	873	1	1	12507.8117391	12499.4144039	1	1	1	1	1	8.7366430112	1	1	1	1
17449	9	1	1	873	1	1	12489.5026235	12506.381742	1	1	1	1	1	13.829273022	1	1	1	1
17450	10	1	1	873	1	1	12502.1814441	12490.579519	1	1	1	1	1	9.49299529773	1	1	1	1
17451	1	1	2	873	1	1	12525.2040793	12506.6695404	1	1	1	1	1	7.06803635465	1	1	1	1
17452	2	1	2	873	1	1	12529.2002194	12507.6581337	1	1	1	1	1	7.84799814068	1	1	1	1
17453	3	1	2	873	1	1	12523.1465011	12476.1859113	1	1	1	1	1	13.470120378	1	1	1	1
17454	4	1	2	873	1	1	12522.6396068	12506.267178	1	1	1	1	1	9.9417562057	1	1	1	1
17455	5	1	2	873	1	1	12523.7639885	12497.4767514	1	1	1	1	1	7.37533251263	1	1	1	1
17456	6	1	2	873	1	1	12529.7175239	12494.8506066	1	1	1	1	1	7.7350315649	1	1	1	1
17457	7	1	2	873	1	1	12513.8268807	12502.0251721	1	1	1	1	1	9.39956249595	1	1	1	1
17458	8	1	2	873	1	1	12519.000945	12502.6070725	1	1	1	1	1	7.82777361017	1	1	1	1
17459	9	1	2	873	1	1	12517.9677674	12502.527292	1	1	1	1	1	8.8789602812	1	1	1	1
17460	10	1	2	873	1	1	12508.0989533	12500.0606429	1	1	1	1	1	9.29730836385	1	1	1	1
17461	1	1	1	874	1	1	12498.3092839	12502.0268755	1	1	1	1	1	12.6462132427	1	1	1	1
17462	2	1	1	874	1	1	12498.81435	12500.420253	1	1	1	1	1	9.53963873232	1	1	1	1
17463	3	1	1	874	1	1	12490.1409554	12493.5416821	1	1	1	1	1	8.44026689399	1	1	1	1
17464	4	1	1	874	1	1	12495.7169736	12496.2770339	1	1	1	1	1	9.44341946042	1	1	1	1
17465	5	1	1	874	1	1	12494.5201371	12492.7550749	1	1	1	1	1	12.1082030375	1	1	1	1
17466	6	1	1	874	1	1	12506.6631253	12498.4449545	1	1	1	1	1	8.92222668091	1	1	1	1
17467	7	1	1	874	1	1	12491.0441196	12489.3689138	1	1	1	1	1	11.5818407135	1	1	1	1
17468	8	1	1	874	1	1	12505.5146192	12493.785837	1	1	1	1	1	5.69865251696	1	1	1	1
17469	9	1	1	874	1	1	12510.5738749	12496.173279	1	1	1	1	1	9.83272079977	1	1	1	1
17470	10	1	1	874	1	1	12491.2691894	12479.6006247	1	1	1	1	1	10.7548766376	1	1	1	1
17471	1	1	2	874	1	1	12524.8078303	12493.1603101	1	1	1	1	1	9.44348040484	1	1	1	1
17472	2	1	2	874	1	1	12513.384712	12506.9923482	1	1	1	1	1	12.7639164761	1	1	1	1
17473	3	1	2	874	1	1	12531.0327469	12467.9338901	1	1	1	1	1	10.7906510046	1	1	1	1
17474	4	1	2	874	1	1	12496.068065	12512.210806	1	1	1	1	1	13.1846935515	1	1	1	1
17475	5	1	2	874	1	1	12506.8830731	12499.6361902	1	1	1	1	1	7.50211922333	1	1	1	1
17476	6	1	2	874	1	1	12535.7674795	12495.8699325	1	1	1	1	1	9.23033966945	1	1	1	1
17477	7	1	2	874	1	1	12516.8410781	12500.0838085	1	1	1	1	1	10.6915785163	1	1	1	1
17478	8	1	2	874	1	1	12533.2233905	12499.1670452	1	1	1	1	1	11.9353943594	1	1	1	1
17479	9	1	2	874	1	1	12514.615751	12488.4844555	1	1	1	1	1	7.94413619327	1	1	1	1
